,Ypred,Series_id,LAT,LON,MonthsToReturn,Resid
275,61.916666666666664,LAUCN360470000000003,40.635045,-73.95064,65.0,-3.0833333333333357
276,56.958333333333336,LAUCN120290000000003,29.580899,-83.195666,59.0,-2.0416666666666643
277,6.8,LAUCN300690000000003,47.141917,-108.226575,2.0,4.8
278,48.86666666666667,LAUCN370590000000003,35.929355,-80.542552,48.0,0.8666666666666671
279,10.866666666666667,LAUCN190230000000003,42.734708000000005,-92.780066,10.0,0.8666666666666671
280,52.05833333333333,LAUCN482990000000003,30.707584000000004,-98.68469,54.0,-1.94166666666667
281,54.35,LAUCN210630000000003,38.115438,-83.09720899999999,59.0,-4.649999999999999
282,36.541666666666664,LAUCN210870000000003,37.269637,-85.561403,35.0,1.5416666666666643
283,56.59166666666667,LAUCN131810000000003,33.792151000000004,-82.448299,60.0,-3.4083333333333314
284,56.975,LAUCN511030000000003,37.704843,-76.412663,59.0,-2.0249999999999986
285,51.608333333333334,LAUCN180090000000003,40.472671999999996,-85.32373,53.0,-1.3916666666666657
286,27.133333333333333,LAUCN390750000000003,40.565406,-81.929925,24.0,3.133333333333333
287,52.2,LAUCN080930000000003,39.118914000000004,-105.717648,54.0,-1.7999999999999972
288,14.783333333333333,LAUCN201410000000003,39.348261,-98.767942,10.0,4.783333333333333
289,1.1833333333333333,LAUCN310310000000003,42.571323,-101.047653,1.0,0.18333333333333335
290,48.99166666666667,LAUCN511110000000003,36.946094,-78.241985,49.0,-0.00833333333333286
291,54.483333333333334,LAUCN483870000000003,33.619625,-95.048429,60.0,-5.516666666666666
292,54.016666666666666,LAUCN482710000000003,29.347085999999997,-100.4177,65.0,-10.983333333333334
293,55.53333333333333,LAUCN131250000000003,33.227491,-82.606913,64.0,-8.466666666666669
294,52.2,LAUCN080230000000003,37.277547,-105.42894,57.0,-4.799999999999997
295,25.966666666666665,LAUCN261130000000003,44.325424,-85.085471,22.0,3.966666666666665
296,60.916666666666664,LAUCN010210000000003,32.854051,-86.726607,64.0,-3.0833333333333357
297,22.158333333333335,LAUCN200470000000003,37.883595,-99.304746,23.0,-0.841666666666665
298,53.50833333333333,LAUCN181150000000003,38.940527,-84.964299,58.0,-4.491666666666667
299,47.983333333333334,LAUCN450350000000003,33.082186,-80.404697,48.0,-0.01666666666666572
300,58.333333333333336,LAUCN132190000000003,33.834125,-83.437728,61.0,-2.6666666666666643
301,62.516666666666666,LAUCN360050000000003,40.848711,-73.852939,66.0,-3.4833333333333343
302,17.208333333333332,LAUCN080790000000003,37.651483,-106.932303,14.0,3.208333333333332
303,53.3,LAUCN210450000000003,37.321962,-84.92822,55.0,-1.7000000000000028
304,22.416666666666668,LAUCN516100000000003,38.883787,-77.174639,10.0,12.416666666666668
305,53.575,LAUCN210230000000003,38.680365,-84.115235,56.0,-2.424999999999997
306,48.275,LAUCN120150000000003,26.868933000000002,-81.941077,47.0,1.2749999999999986
307,52.291666666666664,LAUCN211630000000003,37.967476,-86.200863,53.0,-0.7083333333333357
308,30.616666666666667,LAUCN482950000000003,36.2802,-100.272683,35.0,-4.383333333333333
309,63.225,LAUCN132070000000003,33.017435,-83.922938,64.0,-0.7749999999999986
310,49.625,LAUCN210910000000003,37.843325,-86.792761,54.0,-4.375
